geneName	family
EOX95303	503
EOY09293	503
EOY11883	503
EOY29041	503
EOY22296	503
EOY22437	505
EOY02728	505
EOY02031	505
EOY19407	505
EOY10510	505
EOY03571	506
EOY18927	506
EOY19961	506
EOY03570	506
EOY33370	506
EOX92909	506
EOY19957	506
EOY23537	506
EOY27068	506
EOY16270	506
EOY16242	506
EOY20387	506
EOY12848	506
EOY06277	506
EOY05502	506
EOY26580	506
EOY20363	506
EOY06270	506
EOY06271	506
EOY28893	506
EOX92005	506
EOY06273	506
EOY06275	506
EOY05266	506
EOY25888	506
EOY06276	506
EOY12845	506
EOY28895	506
EOY19955	506
EOY19953	506
EOY19949	506
EOY05184	506
EOY04440	506
EOY20364	506
EOY06272	506
EOX97005	509
EOY34127	509
EOY21288	509
EOX92108	509
EOY26793	509
EOY30735	509
EOY29042	509
EOY16529	509
EOY13148	509
EOY18750	509
EOX96740	509
EOY27943	509
EOY17981	509
EOX93607	509
EOY28908	509
EOX99932	509
EOY22761	509
EOY30783	509
EOY28118	509
EOY27490	509
EOX92036	509
EOY28116	509
EOY18854	509
EOY33910	509
EOX96573	509
EOX98047	509
EOX93779	509
EOY18225	509
EOX92301	509
EOY07975	509
EOY24221	509
EOX96544	509
EOY26767	509
EOY07604	509
EOX97004	509
EOX97675	509
EOY09425	509
EOY04920	509
EOX91699	509
EOY05072	509
EOY02580	509
EOY15077	509
EOY16903	509
EOY30816	509
EOX95373	509
EOX91542	509
EOX92565	509
EOY30957	509
EOY20640	509
EOY11716	509
EOY05841	509
EOY10047	509
EOY02422	509
EOX91087	509
EOY11633	509
EOY06676	509
EOY00507	509
EOY31732	509
EOY06675	509
EOX98344	509
EOX95240	509
EOX90797	509
EOY23154	509
EOX92637	514
EOY05077	514
EOY30515	518
EOY30965	518
EOX99040	518
EOY15701	521
EOX91708	521
EOY18686	523
EOX96247	523
EOY06853	524
EOY30953	524
EOY20738	524
EOY26575	524
EOY31427	524
EOX95378	524
EOY04342	528
EOY04365	528
EOY26537	528
EOX91435	531
EOY14429	531
EOY05430	532
EOX96918	532
EOY26885	532
EOY01521	532
EOX94047	532
EOY34440	532
EOY27127	532
EOY32236	532
EOX92630	534
EOY03868	534
EOY22138	534
EOX94507	534
EOY09660	534
EOY02930	534
EOY08825	534
EOY14350	534
EOY02814	534
EOY02585	534
EOY27027	534
EOY33485	534
EOY13733	534
EOY12587	534
EOY21129	536
EOY00053	536
EOY25645	537
EOY10380	537
EOY10381	537
EOY02348	539
EOY29244	539
EOY03579	539
EOY20674	539
EOY31625	539
EOY07846	539
EOY12779	539
EOX95728	539
EOY34399	539
EOY29536	539
EOY19692	539
EOY26069	539
EOY23484	539
EOY03581	539
EOX96280	541
EOY24358	541
EOY24208	541
EOX96300	541
EOY13059	544
EOY02040	544
EOY28340	544
EOY12957	544
EOX99117	544
EOY18597	544
EOX93744	544
EOX99115	544
EOY16622	544
EOY22611	544
EOY18600	544
EOX99112	544
EOY34479	544
EOY13057	544
EOY12968	544
EOX99648	544
EOY33175	544
EOY09791	544
EOY02039	544
EOY13055	544
EOY13060	544
EOX91731	544
EOY29524	544
EOY13206	544
EOY03674	544
EOY12973	544
EOY06807	544
EOY20317	544
EOY08723	544
EOY14567	544
EOY14570	544
EOY08721	544
EOX96599	544
EOY12963	544
EOY31503	544
EOY15689	544
EOY15686	544
EOY15687	544
EOX99114	544
EOY00967	544
EOY01039	544
EOY18813	544
EOY15688	544
EOX95165	545
EOY21324	545
EOY16184	550
EOY08963	550
EOX97321	550
EOY07977	550
EOY19777	550
EOY13742	553
EOY24871	553
EOY23364	553
EOY23369	553
EOX95848	553
EOY13741	553
EOY24870	553
EOY02258	553
EOY01441	553
EOY24873	553
EOY28623	553
EOY04742	553
EOY24868	553
EOY24872	553
EOY24869	553
EOY23370	553
EOY21247	556
EOX97588	556
EOY21249	556
EOY09863	556
EOY09862	556
EOX97589	556
EOY21251	556
EOY21244	556
EOX97587	556
EOX97586	556
EOX96970	557
EOY02090	557
EOY04547	558
EOY31050	558
EOY08632	558
EOY04583	558
EOY04552	558
EOY08912	558
EOY24771	579
EOX90778	579
EOX97635	579
EOY34359	579
EOY34146	579
EOX95940	579
EOY24305	579
EOY20304	579
EOY26861	579
EOY22874	579
EOY03468	579
EOY07970	579
EOY29729	579
EOX97779	579
EOY18292	579
EOY15995	579
EOY23760	579
EOY26023	579
EOY27902	579
EOX97780	579
EOY07270	579
EOY07830	579
EOY17869	579
EOY05558	579
EOY18640	579
EOX97781	579
EOY03981	579
EOY19303	584
EOY02608	584
EOX93822	585
EOY17470	585
EOX94176	585
EOY13984	585
EOY08704	593
EOY00433	593
EOY33356	593
EOY18832	596
EOY17546	596
EOY02736	596
EOY07707	596
EOY18486	596
EOY00855	596
EOY22441	596
EOY22433	596
EOY33893	608
EOY09647	608
EOY11635	608
EOY00126	608
EOX95243	608
EOY09645	608
EOY00125	608
EOY09646	608
EOY15431	608
EOY02417	608
EOY07363	608
EOX95060	608
EOY06709	608
EOX92737	616
EOY31670	616
EOY02583	616
EOY27008	616
EOY10814	616
EOY29847	616
EOY20816	616
EOY00562	616
EOX92420	616
EOX92424	616
EOY17930	619
EOY07324	619
EOY22817	620
EOY22819	620
EOY33792	620
EOY05633	620
EOY24625	620
EOX99090	620
EOY24624	620
EOY22818	620
EOY31330	620
EOY28433	620
EOY30695	620
EOY05635	620
EOY14776	620
EOY11280	620
EOY11270	620
EOY11282	620
EOY11269	620
EOX98575	620
EOY30793	620
EOY17934	620
EOY27648	620
EOX91140	620
EOY30796	620
EOY30981	620
EOY07024	620
EOY04152	620
EOY22822	620
EOX98582	620
EOY28894	620
EOY06350	620
EOX94894	620
EOY26819	620
EOY11277	620
EOY10062	620
EOY16013	620
EOY11276	620
EOY28905	620
EOY04975	620
EOY05632	620
EOX99091	620
EOY33955	620
EOX91078	620
EOY28316	620
EOX94872	620
EOX99385	620
EOX99089	620
EOX91138	620
EOY30740	620
EOX93318	620
EOX92425	620
EOY30278	621
EOY25297	621
EOY19021	628
EOX96547	628
EOY01608	628
EOX95479	628
EOY13624	628
EOX99507	628
EOY13621	628
EOY30958	628
EOY01611	628
EOY01610	628
EOY05289	628
EOY01607	628
EOY01606	628
EOY30296	628
EOY20234	628
EOY23208	628
EOY19028	628
EOY34111	628
EOY05288	628
EOY29240	628
EOY04208	628
EOX96546	628
EOY14710	628
EOY34734	628
EOY13623	628
EOY19464	628
EOY05969	628
EOX93200	628
EOY08025	628
EOY09937	628
EOY03537	634
EOY22714	634
EOX95363	634
EOY24342	634
EOY11676	634
EOY05307	634
EOY14795	634
EOY11675	634
EOX95302	634
EOY06741	634
EOY08017	634
EOY30630	634
EOY12069	634
EOX90911	634
EOX93212	634
EOY33054	634
EOY06553	635
EOX95115	635
EOY25450	635
EOY27380	635
EOY01599	637
EOX99734	637
EOY24516	637
EOY02850	637
EOY22544	637
EOY16510	637
EOX91744	637
EOY29437	637
EOY34164	642
EOY07634	642
EOY18384	642
EOY29786	648
EOY15729	648
EOY17548	648
EOX96047	648
EOY33358	648
EOY19609	649
EOY29337	649
EOY28254	649
EOY02848	653
EOY09858	653
EOX99152	653
EOY23662	653
EOY23905	653
EOX99713	655
EOX94966	655
EOY27646	655
EOY06431	655
EOY02458	655
EOX94963	655
EOY06430	655
EOY20761	655
EOY02862	655
EOX94964	655
EOX99541	655
EOY28147	655
EOX94967	655
EOX90939	655
EOY32117	655
EOY29923	655
EOY27777	657
EOX96574	657
EOX98711	657
EOY24099	657
EOY27774	657
EOX98712	657
EOY27797	657
EOY27779	657
EOY05063	657
EOY27780	657
EOY27778	657
EOY13606	657
EOY15358	657
EOX96808	657
EOY15359	657
EOY29560	657
EOY12089	659
EOY23416	659
EOX96957	659
EOY17531	659
EOY27088	659
EOX96954	659
EOY26061	659
EOX94300	659
EOY23418	659
EOY00818	659
EOY24920	659
EOY10422	659
EOX95054	659
EOY12092	659
EOY24922	659
EOX96835	659
EOY27090	659
EOX94956	662
EOY06422	662
EOY34510	662
EOY07967	662
EOY31334	662
EOY20772	665
EOY02468	665
EOX90945	665
EOX95908	674
EOY07797	674
EOY33052	674
EOY25912	675
EOY29292	675
EOY13032	675
EOX92798	675
EOX98208	684
EOY14556	684
EOY12399	684
EOY28669	684
EOY32652	684
EOY32791	685
EOY31944	685
EOY17390	689
EOY17774	689
EOY18622	689
EOY33706	689
EOY07819	689
EOY04885	689
EOY07098	690
EOX95119	690
EOY05345	692
EOY05347	692
EOY11556	692
EOY09918	692
EOY11555	692
EOY32815	692
EOY05346	692
EOY05340	692
EOY11559	692
EOY05337	692
EOY27543	692
EOY31672	696
EOY09843	696
EOY32368	696
EOX96527	696
EOY22973	696
EOY18324	696
EOX93417	696
EOY10240	696
EOY19011	696
EOY16953	696
EOY26758	696
EOX99729	696
EOX97305	696
EOY19247	696
EOY25634	696
EOY30974	696
EOY19439	696
EOX92699	696
EOY31989	696
EOY19272	696
EOY16474	696
EOY04404	696
EOX95545	701
EOX91042	701
EOY07603	701
EOY04311	702
EOY04312	702
EOY20502	702
EOY02110	713
EOY02109	713
EOY01057	713
EOY20971	713
EOY01065	713
EOY01063	713
EOY01067	713
EOY20978	713
EOX98241	713
EOY02107	713
EOX91390	713
EOY06007	721
EOX91249	721
EOX97214	721
EOY34372	721
EOY07837	721
EOY18018	721
EOY07423	721
EOY22143	723
EOY10476	723
EOY19650	723
EOY08981	723
EOY13354	723
EOY05823	723
EOY13563	723
EOY09664	723
EOY01595	723
EOY09659	723
EOY19287	723
EOY19631	723
EOY13356	723
EOY19624	723
EOY09658	723
EOY13355	723
EOY01597	723
EOY13566	723
EOY13567	723
EOY10465	723
EOY10466	723
EOY19629	723
EOY19627	723
EOY13565	723
EOY19626	723
EOY01596	723
EOY09657	723
EOY09848	724
EOY09835	724
EOY09836	724
EOY18689	724
EOY09807	724
EOY09781	724
EOY18693	724
EOY18702	724
EOY18698	724
EOY32868	729
EOY23133	729
EOY24652	729
EOY09164	729
EOY14425	729
EOX91407	729
EOY01658	732
EOY23669	732
EOY16177	732
EOY04039	734
EOY04038	734
EOY00904	734
EOY04037	734
EOY00903	734
EOY10256	742
EOY10255	742
EOY10253	742
EOY09269	744
EOY31432	744
EOX96650	744
EOY27716	744
EOY26568	744
EOY02791	744
EOY15642	746
EOX97273	746
EOX92497	746
EOX92516	746
EOX92504	746
EOX97271	746
EOX91767	746
EOY10493	751
EOY24172	751
EOX96445	751
EOY19260	751
EOX96966	751
EOX96828	751
EOX96965	751
EOY10489	751
EOY13684	751
EOX99693	753
EOY22587	753
EOY27678	753
EOY31645	753
EOY10770	754
EOY10774	754
EOY27248	754
EOY10775	754
EOY10791	754
EOY10678	754
EOY10778	754
EOY25533	754
EOY10767	754
EOY10786	754
EOX95492	754
EOY22694	754
EOY27244	754
EOY10784	754
EOY12507	754
EOY33400	754
EOY32126	754
EOY00297	754
EOY08223	754
EOY19254	754
EOY20294	754
EOY11060	754
EOY32125	754
EOY10769	754
EOY10713	754
EOY10765	754
EOY33398	754
EOY11801	754
EOY10782	754
EOY10772	754
EOY27765	757
EOY21889	757
EOY14470	757
EOY18616	757
EOY30217	757
EOY27770	757
EOY16965	757
EOX99848	757
EOX93465	757
EOX98842	757
EOY07231	757
EOY17823	757
EOY12785	757
EOX95406	757
EOX93637	757
EOX91735	759
EOY15684	759
EOX98510	759
EOY31048	771
EOX99335	771
EOY26349	771
EOY13014	771
EOY07550	771
EOY03345	771
EOY00909	771
EOY05420	771
EOY10453	771
EOX95131	775
EOY11542	775
EOY31215	776
EOY06926	776
EOY06928	776
EOY16277	776
EOY11761	776
EOX94543	776
EOY11007	776
EOX95430	776
EOX97270	776
EOX95871	787
EOY23319	787
EOY05657	793
EOY05667	793
EOY24470	793
EOY05666	793
EOY00609	793
EOY05659	793
EOY24471	793
EOY20830	793
EOY12741	798
EOY12906	798
EOY12725	798
EOY12724	798
EOY12731	798
EOY12747	798
EOY03619	801
EOY22010	801
EOY01743	801
EOY06557	802
EOY30748	802
EOX95127	802
EOY30747	802
EOY29697	802
EOY12513	805
EOY14825	805
EOY19967	805
EOY17876	805
EOY32829	805
EOY21224	805
EOY19969	805
EOY14822	805
EOY01378	805
EOY12219	805
EOY01382	805
EOX91020	805
EOX91023	805
EOY17872	805
EOY17885	805
EOY01383	805
EOY17875	805
EOY04056	805
EOX91016	805
EOX91012	805
EOY04054	805
EOY19965	805
EOY04055	805
EOX97971	805
EOY04053	805
EOX91014	805
EOY17880	805
EOY01377	805
EOY23748	810
EOY04441	810
EOY28139	810
EOY13129	810
EOY04725	810
EOY29147	810
EOY13127	810
EOY21146	810
EOY22577	811
EOX94952	811
EOY10742	811
EOY20683	811
EOX99705	811
EOY13537	811
EOY02361	811
EOY06556	811
EOY11532	811
EOY27855	811
EOY16590	811
EOY11534	811
EOY25094	811
EOY22578	811
EOY22579	811
EOY11531	811
EOY11536	811
EOY02360	811
EOY23463	811
EOY10741	811
EOY11538	811
EOY11418	816
EOY32454	816
EOY24230	816
EOY08654	829
EOX99787	829
EOY16832	829
EOY32356	829
EOY14997	835
EOY11147	835
EOX92519	838
EOX92518	838
EOY29657	838
EOY05478	838
EOX94248	838
EOX94936	838
EOY30801	838
EOY31401	838
EOY32154	840
EOY25727	840
EOX96648	843
EOX96647	843
EOY15139	843
EOY09267	843
EOX96646	843
EOY15409	846
EOY28823	846
EOY19822	846
EOY28822	846
EOY10937	846
EOY10940	846
EOX96905	846
EOX92467	846
EOX92463	846
EOX92468	846
EOY20491	846
EOY30271	846
EOX96906	846
EOY20774	846
EOY20782	846
EOY27507	846
EOY13952	846
EOY20789	846
EOY21162	846
EOY20525	846
EOX92462	846
EOY20776	846
EOY19856	846
EOY10939	846
EOY28824	846
EOY20800	846
EOX97431	851
EOY05409	851
EOY05407	851
EOY05408	851
EOY05405	851
EOX94032	851
EOY03693	851
EOX94033	851
EOX94034	851
EOY17805	854
EOY20269	854
EOY17803	854
EOY32439	859
EOX93037	859
EOX93038	859
EOY32435	859
EOY13643	859
EOX92541	859
EOX99428	859
EOY28250	859
EOY05692	859
EOY32424	859
EOX93157	859
EOY22363	859
EOY20299	866
EOY24862	866
EOY11528	866
EOY09592	866
EOY10935	866
EOX99021	866
EOY32350	866
EOY12215	866
EOY00271	866
EOY03188	866
EOY17992	866
EOY33914	866
EOX90593	866
EOY12242	868
EOY32755	868
EOY34030	868
EOY01071	868
EOX93808	868
EOY25133	868
EOY32760	868
EOY00495	868
EOY14741	868
EOY30608	868
EOY28728	868
EOY11202	868
EOY18151	868
EOY32198	868
EOY03901	868
EOY32304	868
EOX92315	868
EOY27691	868
EOY16164	868
EOY31416	868
EOY31104	868
EOY23844	868
EOY09121	868
EOX92932	868
EOY32756	868
EOY15325	868
EOY30882	868
EOY33433	868
EOY06693	868
EOY05669	868
EOX93330	868
EOY29102	868
EOY32738	868
EOY23608	868
EOX98040	868
EOY09124	868
EOY30116	868
EOY05120	868
EOY34588	868
EOX92316	868
EOY18474	869
EOY07701	869
EOY34248	869
EOX97742	874
EOX97744	874
EOX97736	874
EOX97739	874
EOX97734	874
EOX97743	874
EOX97738	874
EOY09563	874
EOY24899	874
EOY09568	874
EOY09574	874
EOY09567	874
EOX97733	874
EOY09564	874
EOY32379	874
EOX97735	874
EOY22152	874
EOY17609	874
EOY32378	874
EOY27028	874
EOX97741	874
EOY24902	874
EOY27029	874
EOY19900	878
EOY14850	878
EOY29482	880
EOY31087	880
EOY15618	880
EOX91799	880
EOX92059	880
EOX95065	881
EOY01737	881
EOY08607	881
EOY28642	881
EOY22428	881
EOY28641	881
EOY32432	881
EOY04014	881
EOY12675	881
EOX95068	881
EOY09723	881
EOY22426	881
EOY33025	881
EOY23436	881
EOY12857	881
EOY04022	881
EOX92631	881
EOX96757	881
EOY32501	881
EOY21182	881
EOY01739	881
EOX95064	881
EOY28637	881
EOY01216	884
EOX92294	884
EOX98194	884
EOX95934	884
EOY22465	884
EOX98199	884
EOY33774	884
EOY33489	884
EOY16781	884
EOX96166	884
EOX99119	884
EOX97050	884
EOY08182	884
EOX96169	884
EOX98195	884
EOY02525	884
EOY19355	884
EOY01871	884
EOY16863	884
EOY19050	884
EOY02521	884
EOY16780	884
EOY24782	884
EOX96165	884
EOY00705	884
EOX94538	884
EOX96171	884
EOX96172	884
EOY07064	889
EOY17657	889
EOY05892	889
EOX94563	889
EOY27082	889
EOY11837	889
EOY11045	889
EOY04076	890
EOX98240	890
EOX94117	890
EOY21245	890
EOY09344	890
EOY23100	890
EOX91590	895
EOY26041	895
EOY16367	895
EOY15790	895
EOY16372	895
EOY04849	896
EOY23036	896
EOY23038	896
EOY03972	896
EOY17095	896
EOX93456	897
EOY24839	897
EOY15053	897
EOY23314	897
EOY11931	897
EOY01558	897
EOY30237	898
EOY29775	898
EOY27280	898
EOY05714	898
EOY30075	898
EOY26903	898
EOY29776	898
EOY25021	899
EOY25024	899
EOX95717	899
EOY25022	899
EOY23504	899
EOY25019	899
EOY30955	906
EOY26572	906
EOY34122	907
EOY19089	907
EOY34413	907
EOY30536	907
EOY19087	907
EOY05702	909
EOY05704	909
EOY01696	910
EOY00240	910
EOY06871	910
EOX92069	910
EOY20758	910
EOY28758	910
EOY34346	911
EOY16328	911
EOY26799	911
EOY28137	915
EOY32736	915
EOX95570	915
EOY19553	915
EOY23716	915
EOY03572	915
EOY20348	915
EOY23822	915
EOY32733	915
EOX99374	915
EOX97550	915
EOY16315	915
EOY28138	915
EOY10541	915
EOX99375	915
EOX99549	915
EOY32735	915
EOY10544	915
EOY28136	915
EOY08016	915
EOY10538	915
EOY15352	916
EOY17473	916
EOY00615	916
EOY20886	916
EOY04073	916
EOY13062	916
EOY24627	916
EOY17093	916
EOX91987	916
EOY10403	916
EOY23276	916
EOY10407	916
EOX95916	916
EOY12939	916
EOY28677	916
EOY28679	916
EOY21172	916
EOY00617	916
EOX98550	916
EOY15354	916
EOX93051	916
EOY13049	916
EOY10405	916
EOY14666	916
EOX93052	916
EOX99966	916
EOY04481	916
EOY28678	916
EOY10339	916
EOY21171	916
EOY00614	916
EOY15584	916
EOY21170	916
EOY04082	916
EOY13050	916
EOY04074	916
EOY10406	916
EOY01465	916
EOY10408	916
EOX93053	916
EOY06562	916
EOY20148	916
EOY24518	916
EOY23090	916
EOY13051	916
EOY30636	916
EOX91392	916
EOY00850	918
EOX94908	918
EOY23842	924
EOY03481	924
EOY23571	924
EOY29442	925
EOY33386	925
EOY05350	925
EOY06491	925
EOX93960	925
EOY19233	925
EOY31171	925
EOY27521	925
EOY08624	926
EOX92043	926
EOX99873	934
EOY10401	934
EOX99376	934
EOX96494	934
EOX97488	936
EOY15210	936
EOX97490	936
EOX90712	936
EOX97489	936
EOX97497	936
EOX97498	936
EOY15204	936
EOX97492	936
EOX97495	936
EOX90711	936
EOX97493	936
EOX90709	936
EOX97494	936
EOX90710	936
EOY15209	936
EOY25927	938
EOY31237	938
EOY21951	941
EOY01794	941
EOY07092	941
EOX96928	943
EOX99271	943
EOY10746	943
EOX96926	943
EOY10745	943
EOX94297	943
EOY01454	946
EOY01459	946
EOY13166	946
EOY29255	946
EOX90630	946
EOX93708	946
EOY31744	946
EOX98906	946
EOY15321	946
EOY29261	946
EOY28096	946
EOY29260	946
EOY14446	946
EOY29258	946
EOY28095	946
EOY00051	946
EOX93709	946
EOY29259	946
EOX90631	946
EOY29257	946
EOY30814	947
EOY26773	947
EOY13546	948
EOX93748	948
EOY24527	948
EOY30919	948
EOX97071	948
EOY33805	949
EOY26826	949
EOX92800	949
EOY26828	949
EOX92803	949
EOX96059	949
EOY23022	953
EOY23021	953
EOY24562	953
EOY24563	953
EOY23020	953
EOY29764	955
EOY30749	955
EOY00211	962
EOY26430	962
EOY14811	962
EOY10134	962
EOY28529	962
EOY13953	962
EOX96217	962
EOY26038	962
EOY03783	962
EOY02412	962
EOX96632	962
EOY15883	962
EOX96220	962
EOY32710	962
EOX95755	962
EOY10130	962
EOY14812	962
EOX95754	962
EOY12629	962
EOX96631	962
EOX98959	962
EOY31557	962
EOY23963	962
EOY04322	962
EOX96222	962
EOY15885	962
EOY10142	962
EOY34586	962
EOY14513	962
EOY08259	964
EOY09141	964
EOY09134	964
EOY34412	964
EOY34415	964
EOY07965	964
EOY09137	964
EOX91983	973
EOY08891	973
EOY15372	973
EOY15382	973
EOX91982	973
EOY28071	977
EOY28070	977
EOY18808	981
EOY18810	981
EOY24452	984
EOY24441	984
EOY22921	984
EOY24453	984
EOY24451	984
EOY22924	984
EOY30179	984
EOX95083	984
EOY24439	984
EOY22919	984
EOY22923	984
EOY24438	984
EOX96258	984
EOX96571	984
EOY30127	984
EOY06784	984
EOY12679	984
EOY06782	984
EOY06785	984
EOX95138	984
EOY12678	984
EOY24104	984
EOY22922	984
EOY05460	985
EOY06046	985
EOY13715	985
EOY05471	985
EOY21827	985
EOY07367	985
EOY07368	985
EOY10220	985
EOY05464	985
EOY10337	985
EOY05466	985
EOY10221	985
EOY00238	985
EOY07365	985
EOY21178	985
EOY21832	985
EOY21834	985
EOY03144	985
EOY05452	985
EOY01118	985
EOY00233	985
EOY01939	985
EOY33900	985
EOY06047	985
EOY05456	985
EOY05459	985
EOY13724	985
EOY13718	985
EOY05454	985
EOY33899	985
EOY00236	985
EOY05453	985
EOY19836	985
EOY27666	985
EOX94241	985
EOX94240	985
EOY05463	985
EOY05458	985
EOY05470	985
EOY05462	985
EOY21833	985
EOY13714	985
EOY05465	985
EOY05451	985
EOY05467	985
EOY05472	985
EOY05455	985
EOY09875	985
EOY21640	986
EOY08592	986
EOY33552	987
EOX94734	987
EOY00659	987
EOY08127	987
EOY11924	987
EOX93586	987
EOY11132	987
EOY22268	987
EOY11125	987
EOY29375	987
EOY05775	988
EOY11106	988
EOY30909	988
EOY32239	990
EOY15096	990
EOY33490	990
EOY17975	990
EOY33476	990
EOY34206	990
EOY08181	990
EOY29040	990
EOX90579	990
EOY23011	990
EOY17969	990
EOY14416	990
EOX96125	990
EOX96124	990
EOX97875	990
EOY34208	990
EOY17980	990
EOX91616	990
EOY24598	990
EOX94310	990
EOY25591	990
EOY11902	990
EOY27273	990
EOY17971	990
EOY32015	990
EOX96128	990
EOY31807	990
EOY23704	990
EOY34209	990
EOY27864	990
EOX97702	990
EOY08866	990
EOY23828	990
EOY14419	990
EOX96126	990
EOY30244	990
EOY24597	990
EOY33491	990
EOY34210	990
EOY28799	990
EOX93597	990
EOX91443	990
EOY14420	990
EOY15768	990
EOY27372	990
EOX96129	990
EOY17970	990
EOY23830	990
EOY24557	990
EOX91442	990
EOY23831	990
EOX96007	995
EOX96006	995
EOX96005	995
EOY13660	995
EOY33718	995
EOY23193	995
EOY24688	995
EOY01484	1000
EOY14218	1000
EOY13352	1000
EOY01485	1000
EOX97851	1002
EOY21007	1002
EOY33991	1002
EOY20994	1002
EOY20991	1002
EOX98046	1005
EOX91127	1005
EOY04132	1006
EOY29603	1006
EOY03841	1006
EOY22309	1006
EOY25218	1006
EOY02593	1006
EOY01560	1006
EOY19911	1007
EOY19997	1007
EOY23551	1007
EOX95696	1007
EOY09537	1007
EOY00849	1012
EOY32511	1012
EOY32504	1012
EOY27268	1012
EOY32513	1012
EOY28235	1012
EOY32508	1012
EOY11317	1012
EOY05647	1012
EOY28239	1012
EOY11315	1012
EOY28236	1012
EOY09859	1012
EOY11313	1012
EOY11319	1012
EOY11316	1012
EOX93739	1012
EOX93734	1012
EOY03183	1013
EOY08395	1013
EOY00257	1013
EOY19095	1013
EOY04149	1013
EOX98787	1021
EOY28659	1021
EOY01415	1021
EOY32593	1025
EOY33472	1025
EOX96718	1025
EOY24523	1025
EOY08201	1025
EOX91898	1025
EOY09392	1025
EOY10267	1025
EOX96715	1025
EOY07136	1033
EOY28060	1033
EOY07140	1033
EOY34529	1033
EOY07139	1033
EOY07137	1033
EOX94321	1034
EOY10851	1034
EOY14109	1034
EOY32168	1035
EOY16557	1035
EOY26141	1035
EOY09320	1035
EOY33881	1038
EOY33877	1038
EOY07354	1038
EOY33873	1038
EOY25778	1038
EOY07355	1038
EOX92124	1038
EOY34199	1038
EOY33880	1038
EOY28667	1038
EOY02616	1038
EOY17940	1038
EOY33872	1038
EOY29991	1038
EOY27354	1038
EOY33876	1038
EOY34060	1038
EOY17282	1038
EOY33882	1038
EOY29992	1038
EOY29990	1038
EOX94562	1041
EOY08770	1041
EOY14053	1041
EOY14830	1042
EOX97952	1042
EOX97950	1042
EOX90991	1042
EOY11847	1042
EOX93927	1042
EOY29516	1046
EOY20479	1046
EOY10291	1046
EOY28075	1046
EOY22402	1046
EOX98718	1046
EOY00796	1046
EOY09595	1046
EOY24059	1046
EOY10633	1046
EOY10636	1046
EOY00795	1046
EOY22400	1046
EOY15230	1046
EOY09598	1046
EOY00802	1046
EOY10283	1046
EOX98776	1046
EOY04585	1046
EOY07827	1046
EOY20478	1046
EOY10290	1046
EOY22558	1046
EOY34646	1046
EOX95437	1046
EOY10279	1046
EOY29511	1046
EOY02859	1046
EOY29513	1046
EOY30890	1046
EOY07823	1046
EOY10278	1046
EOY26098	1046
EOY07826	1046
EOY10282	1046
EOY10288	1046
EOY10292	1046
EOY14843	1046
EOY17724	1046
EOY08728	1046
EOY06480	1046
EOY29514	1046
EOY22401	1046
EOY34647	1046
EOY15229	1046
EOY08579	1046
EOY29512	1046
EOY29368	1046
EOY01321	1046
EOY10281	1046
EOY27116	1046
EOX91481	1046
EOX91480	1046
EOY17894	1046
EOY12994	1046
EOY27115	1046
EOY07277	1046
EOX91484	1046
EOY17895	1046
EOY23271	1046
EOY14405	1046
EOY12999	1046
EOY00798	1046
EOY03715	1048
EOY08274	1048
EOY02501	1048
EOY00624	1048
EOY22111	1048
EOY03713	1048
EOY23080	1048
EOY33504	1049
EOX94877	1049
EOY08176	1049
EOY30665	1049
EOY06343	1049
EOY29793	1049
EOY26928	1049
EOY25819	1049
EOY11263	1049
EOY30663	1049
EOY23289	1050
EOX95898	1050
EOY20822	1050
EOY23290	1050
EOY18469	1050
EOY01208	1060
EOY00145	1060
EOY05519	1060
EOY01209	1060
EOX94820	1060
EOY01252	1060
EOX92027	1066
EOX99390	1066
EOY12868	1066
EOY25964	1070
EOY31408	1070
EOY32725	1070
EOY07821	1070
EOX93415	1070
EOY18315	1070
EOY00424	1070
EOY27451	1070
EOY17316	1070
EOY09351	1070
EOY01026	1070
EOY05993	1070
EOY32630	1070
EOY03714	1070
EOY10280	1070
EOY15823	1070
EOX92775	1070
EOY33608	1070
EOY30629	1070
EOY08046	1070
EOY31783	1070
EOX95147	1070
EOX96525	1070
EOY20081	1070
EOY25663	1070
EOY20433	1070
EOY30361	1070
EOY27689	1070
EOX97988	1070
EOY31582	1070
EOY04254	1070
EOY03936	1070
EOY32601	1070
EOY22607	1070
EOY24975	1070
EOY00710	1070
EOY13353	1070
EOY10957	1070
EOY19462	1070
EOY03730	1070
EOY20574	1070
EOX99562	1070
EOY01182	1070
EOY01498	1070
EOY34470	1070
EOX92158	1070
EOX92975	1070
EOX99663	1070
EOY03139	1070
EOX94523	1070
EOY19828	1070
EOY17780	1070
EOY00033	1070
EOY01629	1070
EOY33144	1070
EOY04598	1070
EOY10114	1070
EOY13697	1070
EOY20113	1070
EOY15808	1070
EOY13586	1070
EOX92904	1070
EOX98716	1070
EOY16102	1070
EOY22774	1070
EOY07078	1070
EOY19578	1070
EOY08885	1070
EOY20380	1070
EOX93244	1070
EOX93245	1070
EOY09256	1070
EOY03926	1070
EOY05119	1070
EOY08309	1070
EOX97606	1070
EOY09871	1070
EOY13380	1070
EOY04001	1070
EOY21075	1070
EOY19776	1070
EOY06164	1070
EOX93531	1070
EOY07457	1070
EOY03952	1070
EOY02615	1070
EOY22891	1070
EOY08296	1070
